source_point_id,time_s,X,Y,Z,A_rad,C_rad
point-0000070,107.882446921,262.757575372,233.639776445,252.500000000,0.000000000,0.000000000
point-0000071,108.599877026,262.102030739,234.639776445,252.500000000,0.000000000,0.000000000
point-0000072,111.039139383,258.036593477,234.639776445,252.500000000,0.000000000,0.000000000
point-0000073,111.756569488,257.381048845,235.639776445,252.500000000,0.000000000,0.000000000
point-0000074,114.195831845,261.446486106,235.639776445,252.500000000,0.000000000,0.000000000
point-0000075,114.913261950,260.790941474,236.639776445,252.500000000,0.000000000,0.000000000
point-0000076,117.352524307,256.725504212,236.639776445,252.500000000,0.000000000,0.000000000
point-0000077,118.069954412,256.069959579,237.639776445,252.500000000,0.000000000,0.000000000
point-0000078,120.509216769,260.135396841,237.639776445,252.500000000,0.000000000,0.000000000
point-0000079,121.226646874,259.479852208,238.639776445,252.500000000,0.000000000,0.000000000
point-0000080,123.665909231,255.414414947,238.639776445,252.500000000,0.000000000,0.000000000
point-0000081,124.383339336,254.758870314,239.639776445,252.500000000,0.000000000,0.000000000
point-0000082,126.822601693,258.824307576,239.639776445,252.500000000,0.000000000,0.000000000
point-0000083,127.540031798,258.168762943,240.639776445,252.500000000,0.000000000,0.000000000
point-0000084,129.736064229,254.508708892,240.639776445,252.500000000,0.000000000,0.000000000
point-0000085,130.830467370,256.034158038,241.639776445,252.500000000,0.000000000,0.000000000
point-0000086,131.717903534,257.513218310,241.639776445,252.500000000,0.000000000,0.000000000
point-0000087,160.586388444,280.980655622,199.639776445,253.000000000,0.000000000,0.000000000
point-0000088,161.240686578,282.071152511,199.639776445,253.000000000,0.000000000,0.000000000
point-0000089,162.335089719,283.596601657,200.639776445,253.000000000,0.000000000,0.000000000
point-0000090,164.297984119,280.325110989,200.639776445,253.000000000,0.000000000,0.000000000
point-0000091,165.015414224,279.669566356,201.639776445,253.000000000,0.000000000,0.000000000
point-0000092,167.454676581,283.735003618,201.639776445,253.000000000,0.000000000,0.000000000
point-0000093,168.172106686,283.079458985,202.639776445,253.000000000,0.000000000,0.000000000
point-0000094,170.611369043,279.014021724,202.639776445,253.000000000,0.000000000,0.000000000
point-0000095,171.328799148,278.358477091,203.639776445,253.000000000,0.000000000,0.000000000
point-0000096,173.768061505,282.423914353,203.639776445,253.000000000,0.000000000,0.000000000
point-0000097,174.485491610,281.768369720,204.639776445,253.000000000,0.000000000,0.000000000
point-0000098,176.924753967,277.702932458,204.639776445,253.000000000,0.000000000,0.000000000
point-0000099,177.642184072,277.047387826,205.639776445,253.000000000,0.000000000,0.000000000
point-0000100,180.081446429,281.112825087,205.639776445,253.000000000,0.000000000,0.000000000
point-0000101,180.798876534,280.457280455,206.639776445,253.000000000,0.000000000,0.000000000
point-0000102,183.238138891,276.391843193,206.639776445,253.000000000,0.000000000,0.000000000
point-0000103,183.955568996,275.736298560,207.639776445,253.000000000,0.000000000,0.000000000
point-0000104,186.394831353,279.801735822,207.639776445,253.000000000,0.000000000,0.000000000
point-0000105,187.112261458,279.146191189,208.639776445,253.000000000,0.000000000,0.000000000
point-0000106,189.551523815,275.080753927,208.639776445,253.000000000,0.000000000,0.000000000
point-0000107,190.268953920,274.425209295,209.639776445,253.000000000,0.000000000,0.000000000
point-0000108,192.708216277,278.490646556,209.639776445,253.000000000,0.000000000,0.000000000
point-0000109,193.425646382,277.835101924,210.639776445,253.000000000,0.000000000,0.000000000
point-0000110,195.864908739,273.769664662,210.639776445,253.000000000,0.000000000,0.000000000
point-0000111,196.582338844,273.114120029,211.639776445,253.000000000,0.000000000,0.000000000
point-0000112,199.021601201,277.179557291,211.639776445,253.000000000,0.000000000,0.000000000
point-0000113,199.739031306,276.524012658,212.639776445,253.000000000,0.000000000,0.000000000
point-0000114,202.178293663,272.458575397,212.639776445,253.000000000,0.000000000,0.000000000
point-0000115,202.895723768,271.803030764,213.639776445,253.000000000,0.000000000,0.000000000
point-0000116,205.334986125,275.868468026,213.639776445,253.000000000,0.000000000,0.000000000
point-0000117,206.052416230,275.212923393,214.639776445,253.000000000,0.000000000,0.000000000
point-0000118,208.491678587,271.147486131,214.639776445,253.000000000,0.000000000,0.000000000
point-0000119,209.209108692,270.491941499,215.639776445,253.000000000,0.000000000,0.000000000
point-0000120,211.648371049,274.557378760,215.639776445,253.000000000,0.000000000,0.000000000
point-0000121,212.365801154,273.901834128,216.639776445,253.000000000,0.000000000,0.000000000
point-0000122,214.805063511,269.836396866,216.639776445,253.000000000,0.000000000,0.000000000
point-0000123,215.522493616,269.180852233,217.639776445,253.000000000,0.000000000,0.000000000
point-0000124,217.961755973,273.246289495,217.639776445,253.000000000,0.000000000,0.000000000
point-0000125,218.679186078,272.590744862,218.639776445,253.000000000,0.000000000,0.000000000
point-0000126,221.118448435,268.525307601,218.639776445,253.000000000,0.000000000,0.000000000
point-0000127,221.835878540,267.869762968,219.639776445,253.000000000,0.000000000,0.000000000
point-0000128,224.275140897,271.935200230,219.639776445,253.000000000,0.000000000,0.000000000
point-0000129,224.992571002,271.279655597,220.639776445,253.000000000,0.000000000,0.000000000
point-0000130,227.431833359,267.214218335,220.639776445,253.000000000,0.000000000,0.000000000
point-0000131,228.149263464,266.558673702,221.639776445,253.000000000,0.000000000,0.000000000
point-0000132,230.588525821,270.624110964,221.639776445,253.000000000,0.000000000,0.000000000
point-0000133,231.305955926,269.968566331,222.639776445,253.000000000,0.000000000,0.000000000
point-0000134,233.745218283,265.903129070,222.639776445,253.000000000,0.000000000,0.000000000
point-0000135,234.462648388,265.247584437,223.639776445,253.000000000,0.000000000,0.000000000
point-0000136,236.901910745,269.313021699,223.639776445,253.000000000,0.000000000,0.000000000
point-0000137,237.619340850,268.657477066,224.639776445,253.000000000,0.000000000,0.000000000
point-0000138,240.058603207,264.592039804,224.639776445,253.000000000,0.000000000,0.000000000
point-0000139,240.776033312,263.936495172,225.639776445,253.000000000,0.000000000,0.000000000
point-0000140,243.215295669,268.001932433,225.639776445,253.000000000,0.000000000,0.000000000
point-0000141,243.932725774,267.346387801,226.639776445,253.000000000,0.000000000,0.000000000
point-0000142,246.371988131,263.280950539,226.639776445,253.000000000,0.000000000,0.000000000
point-0000143,247.089418236,262.625405906,227.639776445,253.000000000,0.000000000,0.000000000
point-0000144,249.528680593,266.690843168,227.639776445,253.000000000,0.000000000,0.000000000
point-0000145,250.246110698,266.035298535,228.639776445,253.000000000,0.000000000,0.000000000
point-0000146,252.685373055,261.969861274,228.639776445,253.000000000,0.000000000,0.000000000
point-0000147,253.402803160,261.314316641,229.639776445,253.000000000,0.000000000,0.000000000
point-0000148,255.842065517,265.379753903,229.639776445,253.000000000,0.000000000,0.000000000
point-0000149,256.559495622,264.724209270,230.639776445,253.000000000,0.000000000,0.000000000
point-0000150,258.998757979,260.658772008,230.639776445,253.000000000,0.000000000,0.000000000
point-0000151,259.716188084,260.003227376,231.639776445,253.000000000,0.000000000,0.000000000
point-0000152,262.155450441,264.068664637,231.639776445,253.000000000,0.000000000,0.000000000
point-0000153,262.872880546,263.413120005,232.639776445,253.000000000,0.000000000,0.000000000
point-0000154,265.312142903,259.347682743,232.639776445,253.000000000,0.000000000,0.000000000
point-0000155,266.029573008,258.692138110,233.639776445,253.000000000,0.000000000,0.000000000
point-0000156,268.468835366,262.757575372,233.639776445,253.000000000,0.000000000,0.000000000
point-0000157,269.186265471,262.102030739,234.639776445,253.000000000,0.000000000,0.000000000
point-0000158,271.625527828,258.036593477,234.639776445,253.000000000,0.000000000,0.000000000
point-0000159,272.342957933,257.381048845,235.639776445,253.000000000,0.000000000,0.000000000
point-0000160,274.782220290,261.446486106,235.639776445,253.000000000,0.000000000,0.000000000
point-0000161,275.499650395,260.790941474,236.639776445,253.000000000,0.000000000,0.000000000
point-0000162,277.938912752,256.725504212,236.639776445,253.000000000,0.000000000,0.000000000
point-0000163,278.656342857,256.069959579,237.639776445,253.000000000,0.000000000,0.000000000
point-0000164,281.095605214,260.135396841,237.639776445,253.000000000,0.000000000,0.000000000
point-0000165,281.813035319,259.479852208,238.639776445,253.000000000,0.000000000,0.000000000
point-0000166,284.252297676,255.414414947,238.639776445,253.000000000,0.000000000,0.000000000
point-0000167,284.969727781,254.758870314,239.639776445,253.000000000,0.000000000,0.000000000
point-0000168,287.408990138,258.824307576,239.639776445,253.000000000,0.000000000,0.000000000
point-0000169,288.126420243,258.168762943,240.639776445,253.000000000,0.000000000,0.000000000
point-0000170,290.322452673,254.508708892,240.639776445,253.000000000,0.000000000,0.000000000
point-0000171,291.416855814,256.034158038,241.639776445,253.000000000,0.000000000,0.000000000
point-0000172,292.304291978,257.513218310,241.639776445,253.000000000,0.000000000,0.000000000
point-0000173,321.172776888,280.980655622,199.639776445,253.500000000,0.000000000,0.000000000
point-0000174,321.827075022,282.071152511,199.639776445,253.500000000,0.000000000,0.000000000
point-0000175,322.921478163,283.596601657,200.639776445,253.500000000,0.000000000,0.000000000
point-0000176,324.884372563,280.325110989,200.639776445,253.500000000,0.000000000,0.000000000
point-0000177,325.601802668,279.669566356,201.639776445,253.500000000,0.000000000,0.000000000
point-0000178,328.041065025,283.735003618,201.639776445,253.500000000,0.000000000,0.000000000
point-0000179,328.758495130,283.079458985,202.639776445,253.500000000,0.000000000,0.000000000
point-0000180,331.197757487,279.014021724,202.639776445,253.500000000,0.000000000,0.000000000
point-0000181,331.915187592,278.358477091,203.639776445,253.500000000,0.000000000,0.000000000
point-0000182,334.354449949,282.423914353,203.639776445,253.500000000,0.000000000,0.000000000
point-0000183,335.071880054,281.768369720,204.639776445,253.500000000,0.000000000,0.000000000
point-0000184,337.511142411,277.702932458,204.639776445,253.500000000,0.000000000,0.000000000
point-0000185,338.228572516,277.047387826,205.639776445,253.500000000,0.000000000,0.000000000
point-0000186,340.667834873,281.112825087,205.639776445,253.500000000,0.000000000,0.000000000
point-0000187,341.385264978,280.457280455,206.639776445,253.500000000,0.000000000,0.000000000
point-0000188,343.824527335,276.391843193,206.639776445,253.500000000,0.000000000,0.000000000
point-0000189,344.541957440,275.736298560,207.639776445,253.500000000,0.000000000,0.000000000
point-0000190,346.981219797,279.801735822,207.639776445,253.500000000,0.000000000,0.000000000
point-0000191,347.698649902,279.146191189,208.639776445,253.500000000,0.000000000,0.000000000
point-0000192,350.137912259,275.080753927,208.639776445,253.500000000,0.000000000,0.000000000
point-0000193,350.855342364,274.425209295,209.639776445,253.500000000,0.000000000,0.000000000
point-0000194,353.294604721,278.490646556,209.639776445,253.500000000,0.000000000,0.000000000
point-0000195,354.012034826,277.835101924,210.639776445,253.500000000,0.000000000,0.000000000
point-0000196,356.451297183,273.769664662,210.639776445,253.500000000,0.000000000,0.000000000
point-0000197,357.168727288,273.114120029,211.639776445,253.500000000,0.000000000,0.000000000
point-0000198,359.607989645,277.179557291,211.639776445,253.500000000,0.000000000,0.000000000
point-0000199,360.325419750,276.524012658,212.639776445,253.500000000,0.000000000,0.000000000
point-0000200,362.764682107,272.458575397,212.639776445,253.500000000,0.000000000,0.000000000
point-0000201,363.482112212,271.803030764,213.639776445,253.500000000,0.000000000,0.000000000
point-0000202,365.921374569,275.868468026,213.639776445,253.500000000,0.000000000,0.000000000
point-0000203,366.638804674,275.212923393,214.639776445,253.500000000,0.000000000,0.000000000
point-0000204,369.078067031,271.147486131,214.639776445,253.500000000,0.000000000,0.000000000
point-0000205,369.795497136,270.491941499,215.639776445,253.500000000,0.000000000,0.000000000
point-0000206,372.234759494,274.557378760,215.639776445,253.500000000,0.000000000,0.000000000
point-0000207,372.952189599,273.901834128,216.639776445,253.500000000,0.000000000,0.000000000
point-0000208,375.391451956,269.836396866,216.639776445,253.500000000,0.000000000,0.000000000
point-0000209,376.108882061,269.180852233,217.639776445,253.500000000,0.000000000,0.000000000
point-0000210,378.548144418,273.246289495,217.639776445,253.500000000,0.000000000,0.000000000
point-0000211,379.265574523,272.590744862,218.639776445,253.500000000,0.000000000,0.000000000
point-0000212,381.704836880,268.525307601,218.639776445,253.500000000,0.000000000,0.000000000
point-0000213,382.422266985,267.869762968,219.639776445,253.500000000,0.000000000,0.000000000
point-0000214,384.861529342,271.935200230,219.639776445,253.500000000,0.000000000,0.000000000
point-0000215,385.578959447,271.279655597,220.639776445,253.500000000,0.000000000,0.000000000
point-0000216,388.018221804,267.214218335,220.639776445,253.500000000,0.000000000,0.000000000
point-0000217,388.735651909,266.558673702,221.639776445,253.500000000,0.000000000,0.000000000
point-0000218,391.174914266,270.624110964,221.639776445,253.500000000,0.000000000,0.000000000
point-0000219,391.892344371,269.968566331,222.639776445,253.500000000,0.000000000,0.000000000
point-0000220,394.331606728,265.903129070,222.639776445,253.500000000,0.000000000,0.000000000
point-0000221,395.049036833,265.247584437,223.639776445,253.500000000,0.000000000,0.000000000
point-0000222,397.488299190,269.313021699,223.639776445,253.500000000,0.000000000,0.000000000
point-0000223,398.205729295,268.657477066,224.639776445,253.500000000,0.000000000,0.000000000
point-0000224,400.644991652,264.592039804,224.639776445,253.500000000,0.000000000,0.000000000
point-0000225,401.362421757,263.936495172,225.639776445,253.500000000,0.000000000,0.000000000
point-0000226,403.801684114,268.001932433,225.639776445,253.500000000,0.000000000,0.000000000
point-0000227,404.519114219,267.346387801,226.639776445,253.500000000,0.000000000,0.000000000
point-0000228,406.958376576,263.280950539,226.639776445,253.500000000,0.000000000,0.000000000
point-0000229,407.675806681,262.625405906,227.639776445,253.500000000,0.000000000,0.000000000
point-0000230,410.115069038,266.690843168,227.639776445,253.500000000,0.000000000,0.000000000
point-0000231,410.832499143,266.035298535,228.639776445,253.500000000,0.000000000,0.000000000
point-0000232,413.271761500,261.969861274,228.639776445,253.500000000,0.000000000,0.000000000
point-0000233,413.989191605,261.314316641,229.639776445,253.500000000,0.000000000,0.000000000
point-0000234,416.428453962,265.379753903,229.639776445,253.500000000,0.000000000,0.000000000
point-0000235,417.145884067,264.724209270,230.639776445,253.500000000,0.000000000,0.000000000
point-0000236,419.585146424,260.658772008,230.639776445,253.500000000,0.000000000,0.000000000
point-0000237,420.302576529,260.003227376,231.639776445,253.500000000,0.000000000,0.000000000
point-0000238,422.741838886,264.068664637,231.639776445,253.500000000,0.000000000,0.000000000
point-0000239,423.459268991,263.413120005,232.639776445,253.500000000,0.000000000,0.000000000
point-0000240,425.898531348,259.347682743,232.639776445,253.500000000,0.000000000,0.000000000
point-0000241,426.615961453,258.692138110,233.639776445,253.500000000,0.000000000,0.000000000
point-0000242,429.055223810,262.757575372,233.639776445,253.500000000,0.000000000,0.000000000
point-0000243,429.772653915,262.102030739,234.639776445,253.500000000,0.000000000,0.000000000
point-0000244,432.211916272,258.036593477,234.639776445,253.500000000,0.000000000,0.000000000
point-0000245,432.929346377,257.381048845,235.639776445,253.500000000,0.000000000,0.000000000
point-0000246,435.368608734,261.446486106,235.639776445,253.500000000,0.000000000,0.000000000
point-0000247,436.086038839,260.790941474,236.639776445,253.500000000,0.000000000,0.000000000
point-0000248,438.525301196,256.725504212,236.639776445,253.500000000,0.000000000,0.000000000
point-0000249,439.242731301,256.069959579,237.639776445,253.500000000,0.000000000,0.000000000
point-0000250,441.681993658,260.135396841,237.639776445,253.500000000,0.000000000,0.000000000
point-0000251,442.399423763,259.479852208,238.639776445,253.500000000,0.000000000,0.000000000
point-0000252,444.838686120,255.414414947,238.639776445,253.500000000,0.000000000,0.000000000
point-0000253,445.556116225,254.758870314,239.639776445,253.500000000,0.000000000,0.000000000
point-0000254,447.995378582,258.824307576,239.639776445,253.500000000,0.000000000,0.000000000
point-0000255,448.712808687,258.168762943,240.639776445,253.500000000,0.000000000,0.000000000
point-0000256,450.908841117,254.508708892,240.639776445,253.500000000,0.000000000,0.000000000
point-0000257,452.003244258,256.034158038,241.639776445,253.500000000,0.000000000,0.000000000
point-0000258,452.890680422,257.513218310,241.639776445,253.500000000,0.000000000,0.000000000
point-0000259,481.759165332,280.980655622,199.639776445,254.000000000,0.000000000,0.000000000
point-0000260,482.413463466,282.071152511,199.639776445,254.000000000,0.000000000,0.000000000
point-0000261,483.507866607,283.596601657,200.639776445,254.000000000,0.000000000,0.000000000
point-0000262,485.470761008,280.325110989,200.639776445,254.000000000,0.000000000,0.000000000
point-0000263,486.188191113,279.669566356,201.639776445,254.000000000,0.000000000,0.000000000
point-0000264,488.627453470,283.735003618,201.639776445,254.000000000,0.000000000,0.000000000
point-0000265,489.344883575,283.079458985,202.639776445,254.000000000,0.000000000,0.000000000
point-0000266,491.784145932,279.014021724,202.639776445,254.000000000,0.000000000,0.000000000
point-0000267,492.501576037,278.358477091,203.639776445,254.000000000,0.000000000,0.000000000
point-0000268,494.940838394,282.423914353,203.639776445,254.000000000,0.000000000,0.000000000
point-0000269,495.658268499,281.768369720,204.639776445,254.000000000,0.000000000,0.000000000
point-0000270,498.097530856,277.702932458,204.639776445,254.000000000,0.000000000,0.000000000
point-0000271,498.814960961,277.047387826,205.639776445,254.000000000,0.000000000,0.000000000
point-0000272,501.254223318,281.112825087,205.639776445,254.000000000,0.000000000,0.000000000
point-0000273,501.971653423,280.457280455,206.639776445,254.000000000,0.000000000,0.000000000
point-0000274,504.410915780,276.391843193,206.639776445,254.000000000,0.000000000,0.000000000
point-0000275,505.128345885,275.736298560,207.639776445,254.000000000,0.000000000,0.000000000
point-0000276,507.567608242,279.801735822,207.639776445,254.000000000,0.000000000,0.000000000
point-0000277,508.285038347,279.146191189,208.639776445,254.000000000,0.000000000,0.000000000
point-0000278,510.724300704,275.080753927,208.639776445,254.000000000,0.000000000,0.000000000
point-0000279,511.441730809,274.425209295,209.639776445,254.000000000,0.000000000,0.000000000
point-0000280,513.880993166,278.490646556,209.639776445,254.000000000,0.000000000,0.000000000
point-0000281,514.598423271,277.835101924,210.639776445,254.000000000,0.000000000,0.000000000
point-0000282,517.037685628,273.769664662,210.639776445,254.000000000,0.000000000,0.000000000
point-0000283,517.755115733,273.114120029,211.639776445,254.000000000,0.000000000,0.000000000
point-0000284,520.194378090,277.179557291,211.639776445,254.000000000,0.000000000,0.000000000
point-0000285,520.911808195,276.524012658,212.639776445,254.000000000,0.000000000,0.000000000
point-0000286,523.351070552,272.458575397,212.639776445,254.000000000,0.000000000,0.000000000
point-0000287,524.068500657,271.803030764,213.639776445,254.000000000,0.000000000,0.000000000
point-0000288,526.507763014,275.868468026,213.639776445,254.000000000,0.000000000,0.000000000
point-0000289,527.225193119,275.212923393,214.639776445,254.000000000,0.000000000,0.000000000
point-0000290,529.664455476,271.147486131,214.639776445,254.000000000,0.000000000,0.000000000
point-0000291,530.381885581,270.491941499,215.639776445,254.000000000,0.000000000,0.000000000
point-0000292,532.821147938,274.557378760,215.639776445,254.000000000,0.000000000,0.000000000
point-0000293,533.538578043,273.901834128,216.639776445,254.000000000,0.000000000,0.000000000
point-0000294,535.977840400,269.836396866,216.639776445,254.000000000,0.000000000,0.000000000
point-0000295,536.695270505,269.180852233,217.639776445,254.000000000,0.000000000,0.000000000
point-0000296,539.134532862,273.246289495,217.639776445,254.000000000,0.000000000,0.000000000
point-0000297,539.851962967,272.590744862,218.639776445,254.000000000,0.000000000,0.000000000
point-0000298,542.291225324,268.525307601,218.639776445,254.000000000,0.000000000,0.000000000
point-0000299,543.008655429,267.869762968,219.639776445,254.000000000,0.000000000,0.000000000
point-0000300,545.447917786,271.935200230,219.639776445,254.000000000,0.000000000,0.000000000
point-0000301,546.165347891,271.279655597,220.639776445,254.000000000,0.000000000,0.000000000
point-0000302,548.604610248,267.214218335,220.639776445,254.000000000,0.000000000,0.000000000
point-0000303,549.322040353,266.558673702,221.639776445,254.000000000,0.000000000,0.000000000
point-0000304,551.761302710,270.624110964,221.639776445,254.000000000,0.000000000,0.000000000
point-0000305,552.478732815,269.968566331,222.639776445,254.000000000,0.000000000,0.000000000
point-0000306,554.917995172,265.903129070,222.639776445,254.000000000,0.000000000,0.000000000
point-0000307,555.635425277,265.247584437,223.639776445,254.000000000,0.000000000,0.000000000
point-0000308,558.074687634,269.313021699,223.639776445,254.000000000,0.000000000,0.000000000
point-0000309,558.792117739,268.657477066,224.639776445,254.000000000,0.000000000,0.000000000
point-0000310,561.231380096,264.592039804,224.639776445,254.000000000,0.000000000,0.000000000
point-0000311,561.948810201,263.936495172,225.639776445,254.000000000,0.000000000,0.000000000
point-0000312,564.388072558,268.001932433,225.639776445,254.000000000,0.000000000,0.000000000
point-0000313,565.105502663,267.346387801,226.639776445,254.000000000,0.000000000,0.000000000
point-0000314,567.544765020,263.280950539,226.639776445,254.000000000,0.000000000,0.000000000
point-0000315,568.262195125,262.625405906,227.639776445,254.000000000,0.000000000,0.000000000
point-0000316,570.701457482,266.690843168,227.639776445,254.000000000,0.000000000,0.000000000
point-0000317,571.418887587,266.035298535,228.639776445,254.000000000,0.000000000,0.000000000
point-0000318,573.858149944,261.969861274,228.639776445,254.000000000,0.000000000,0.000000000
point-0000319,574.575580049,261.314316641,229.639776445,254.000000000,0.000000000,0.000000000
point-0000320,577.014842406,265.379753903,229.639776445,254.000000000,0.000000000,0.000000000
point-0000321,577.732272511,264.724209270,230.639776445,254.000000000,0.000000000,0.000000000
point-0000322,580.171534868,260.658772008,230.639776445,254.000000000,0.000000000,0.000000000
point-0000323,580.888964973,260.003227376,231.639776445,254.000000000,0.000000000,0.000000000
point-0000324,583.328227330,264.068664637,231.639776445,254.000000000,0.000000000,0.000000000
point-0000325,584.045657435,263.413120005,232.639776445,254.000000000,0.000000000,0.000000000
point-0000326,586.484919792,259.347682743,232.639776445,254.000000000,0.000000000,0.000000000
point-0000327,587.202349897,258.692138110,233.639776445,254.000000000,0.000000000,0.000000000
point-0000328,589.641612254,262.757575372,233.639776445,254.000000000,0.000000000,0.000000000
point-0000329,590.359042359,262.102030739,234.639776445,254.000000000,0.000000000,0.000000000
point-0000330,592.798304716,258.036593477,234.639776445,254.000000000,0.000000000,0.000000000
point-0000331,593.515734821,257.381048845,235.639776445,254.000000000,0.000000000,0.000000000
