source_point_id,time_s,X,Y,Z,A_rad,C_rad
point-0000032,96.155374781,263.940959907,233.607616101,312.000000000,0.000000000,0.000000000
point-0000033,96.604082843,264.387361959,233.007616101,312.000000000,0.000000000,0.000000000
point-0000034,98.698046709,260.897422182,233.007616101,312.000000000,0.000000000,0.000000000
point-0000035,99.146754773,261.343824240,232.407616101,312.000000000,0.000000000,0.000000000
point-0000036,101.240718635,264.833764010,232.407616101,312.000000000,0.000000000,0.000000000
point-0000037,101.689426697,265.280166061,231.807616101,312.000000000,0.000000000,0.000000000
point-0000038,103.783390555,261.790226298,231.807616101,312.000000000,0.000000000,0.000000000
point-0000039,104.232098619,262.236628356,231.207616101,312.000000000,0.000000000,0.000000000
point-0000040,106.326062473,265.726568113,231.207616101,312.000000000,0.000000000,0.000000000
point-0000041,106.774770535,266.172970164,230.607616101,312.000000000,0.000000000,0.000000000
point-0000042,108.868734385,262.683030414,230.607616101,312.000000000,0.000000000,0.000000000
point-0000043,109.317442450,263.129432472,230.007616101,312.000000000,0.000000000,0.000000000
point-0000044,111.411406296,266.619372216,230.007616101,312.000000000,0.000000000,0.000000000
point-0000045,111.860114358,267.065774267,229.407616101,312.000000000,0.000000000,0.000000000
point-0000046,113.954078200,263.575834530,229.407616101,312.000000000,0.000000000,0.000000000
point-0000047,114.402786264,264.022236588,228.807616101,312.000000000,0.000000000,0.000000000
point-0000048,116.496750102,267.512176318,228.807616101,312.000000000,0.000000000,0.000000000
point-0000049,116.945458164,267.958578370,228.207616101,312.000000000,0.000000000,0.000000000
point-0000050,119.039421998,264.468638646,228.207616101,312.000000000,0.000000000,0.000000000
point-0000051,119.488130063,264.915040704,227.607616101,312.000000000,0.000000000,0.000000000
point-0000052,121.582093893,268.404980421,227.607616101,312.000000000,0.000000000,0.000000000
point-0000053,122.030801955,268.851382473,227.007616101,312.000000000,0.000000000,0.000000000
point-0000054,124.124765781,265.361442763,227.007616101,312.000000000,0.000000000,0.000000000
point-0000055,124.573473845,265.807844821,226.407616101,312.000000000,0.000000000,0.000000000
point-0000056,126.667437668,269.297784524,226.407616101,312.000000000,0.000000000,0.000000000
point-0000057,127.116145730,269.744186576,225.807616101,312.000000000,0.000000000,0.000000000
point-0000058,129.210109548,266.254246879,225.807616101,312.000000000,0.000000000,0.000000000
point-0000059,129.658817612,266.700648937,225.207616101,312.000000000,0.000000000,0.000000000
point-0000060,131.752781426,270.190588627,225.207616101,312.000000000,0.000000000,0.000000000
point-0000061,132.201489489,270.636990678,224.607616101,312.000000000,0.000000000,0.000000000
point-0000062,134.295453299,267.147050995,224.607616101,312.000000000,0.000000000,0.000000000
point-0000063,134.744161363,267.593453053,224.007616101,312.000000000,0.000000000,0.000000000
point-0000064,136.838125169,271.083392730,224.007616101,312.000000000,0.000000000,0.000000000
point-0000065,137.286833231,271.529794781,223.407616101,312.000000000,0.000000000,0.000000000
point-0000066,139.380797034,268.039855111,223.407616101,312.000000000,0.000000000,0.000000000
point-0000067,139.829505098,268.486257169,222.807616101,312.000000000,0.000000000,0.000000000
point-0000068,141.923468897,271.976196833,222.807616101,312.000000000,0.000000000,0.000000000
point-0000069,142.372176959,272.422598884,222.207616101,312.000000000,0.000000000,0.000000000
point-0000070,144.466140753,268.932659227,222.207616101,312.000000000,0.000000000,0.000000000
point-0000071,144.914848817,269.379061285,221.607616101,312.000000000,0.000000000,0.000000000
point-0000072,147.008812608,272.869000935,221.607616101,312.000000000,0.000000000,0.000000000
point-0000073,147.457520670,273.315402987,221.007616101,312.000000000,0.000000000,0.000000000
point-0000074,149.551484456,269.825463343,221.007616101,312.000000000,0.000000000,0.000000000
point-0000075,150.000192521,270.271865401,220.407616101,312.000000000,0.000000000,0.000000000
point-0000076,152.094156303,273.761805038,220.407616101,312.000000000,0.000000000,0.000000000
point-0000077,152.542864365,274.208207090,219.807616101,312.000000000,0.000000000,0.000000000
point-0000078,154.636828143,270.718267459,219.807616101,312.000000000,0.000000000,0.000000000
point-0000079,155.085536208,271.164669517,219.207616101,312.000000000,0.000000000,0.000000000
point-0000080,157.179499982,274.654609141,219.207616101,312.000000000,0.000000000,0.000000000
point-0000081,157.628208044,275.101011193,218.607616101,312.000000000,0.000000000,0.000000000
point-0000082,159.722171815,271.611071575,218.607616101,312.000000000,0.000000000,0.000000000
point-0000083,160.170879879,272.057473633,218.007616101,312.000000000,0.000000000,0.000000000
point-0000084,162.264843646,275.547413244,218.007616101,312.000000000,0.000000000,0.000000000
point-0000085,162.713551708,275.993815295,217.407616101,312.000000000,0.000000000,0.000000000
point-0000086,164.807515470,272.503875691,217.407616101,312.000000000,0.000000000,0.000000000
point-0000087,165.256223535,272.950277749,216.807616101,312.000000000,0.000000000,0.000000000
point-0000088,167.350187294,276.440217347,216.807616101,312.000000000,0.000000000,0.000000000
point-0000089,167.798895356,276.886619398,216.207616101,312.000000000,0.000000000,0.000000000
point-0000090,169.892859110,273.396679807,216.207616101,312.000000000,0.000000000,0.000000000
point-0000091,170.341567175,273.843081865,215.607616101,312.000000000,0.000000000,0.000000000
point-0000092,172.435530925,277.333021450,215.607616101,312.000000000,0.000000000,0.000000000
point-0000093,172.884238987,277.779423501,215.007616101,312.000000000,0.000000000,0.000000000
point-0000094,174.978202734,274.289483923,215.007616101,312.000000000,0.000000000,0.000000000
point-0000095,175.426910798,274.735885981,214.407616101,312.000000000,0.000000000,0.000000000
point-0000096,177.520874541,278.225825552,214.407616101,312.000000000,0.000000000,0.000000000
point-0000097,177.969582603,278.672227604,213.807616101,312.000000000,0.000000000,0.000000000
point-0000098,180.063546342,275.182288039,213.807616101,312.000000000,0.000000000,0.000000000
point-0000099,180.512254406,275.628690097,213.207616101,312.000000000,0.000000000,0.000000000
point-0000100,182.606218141,279.118629655,213.207616101,312.000000000,0.000000000,0.000000000
point-0000101,183.054926203,279.565031707,212.607616101,312.000000000,0.000000000,0.000000000
point-0000102,185.148889934,276.075092155,212.607616101,312.000000000,0.000000000,0.000000000
point-0000103,185.597597998,276.521494213,212.007616101,312.000000000,0.000000000,0.000000000
point-0000104,187.691561725,280.011433758,212.007616101,312.000000000,0.000000000,0.000000000
point-0000105,188.140269787,280.457835810,211.407616101,312.000000000,0.000000000,0.000000000
point-0000106,190.234233510,276.967896271,211.407616101,312.000000000,0.000000000,0.000000000
point-0000107,190.682941574,277.414298330,210.807616101,312.000000000,0.000000000,0.000000000
point-0000108,192.776905293,280.904237861,210.807616101,312.000000000,0.000000000,0.000000000
point-0000109,193.225613355,281.350639912,210.207616101,312.000000000,0.000000000,0.000000000
point-0000110,195.319577070,277.860700388,210.207616101,312.000000000,0.000000000,0.000000000
point-0000111,195.768285135,278.307102446,209.607616101,312.000000000,0.000000000,0.000000000
point-0000112,197.862248845,281.797041964,209.607616101,312.000000000,0.000000000,0.000000000
point-0000113,198.310956908,282.243444015,209.007616101,312.000000000,0.000000000,0.000000000
point-0000114,200.404920614,278.753504504,209.007616101,312.000000000,0.000000000,0.000000000
point-0000115,200.853628679,279.199906562,208.407616101,312.000000000,0.000000000,0.000000000
point-0000116,202.947592382,282.689846067,208.407616101,312.000000000,0.000000000,0.000000000
point-0000117,203.396300444,283.136248118,207.807616101,312.000000000,0.000000000,0.000000000
point-0000118,205.490264143,279.646308620,207.807616101,312.000000000,0.000000000,0.000000000
point-0000119,205.938972207,280.092710678,207.207616101,312.000000000,0.000000000,0.000000000
point-0000120,208.032935902,283.582650169,207.207616101,312.000000000,0.000000000,0.000000000
point-0000121,208.481643964,284.029052221,206.607616101,312.000000000,0.000000000,0.000000000
point-0000122,210.575607655,280.539112736,206.607616101,312.000000000,0.000000000,0.000000000
point-0000123,211.024315720,280.985514794,206.007616101,312.000000000,0.000000000,0.000000000
point-0000124,213.118279407,284.475454272,206.007616101,312.000000000,0.000000000,0.000000000
point-0000125,213.566987469,284.921856324,205.407616101,312.000000000,0.000000000,0.000000000
point-0000126,215.660951152,281.431916852,205.407616101,312.000000000,0.000000000,0.000000000
point-0000127,216.109659217,281.878318910,204.807616101,312.000000000,0.000000000,0.000000000
point-0000128,218.203622896,285.368258375,204.807616101,312.000000000,0.000000000,0.000000000
point-0000129,218.652330958,285.814660427,204.207616101,312.000000000,0.000000000,0.000000000
point-0000130,220.746294633,282.324720968,204.207616101,312.000000000,0.000000000,0.000000000
point-0000131,221.195002697,282.771123026,203.607616101,312.000000000,0.000000000,0.000000000
point-0000132,223.288966368,286.261062478,203.607616101,312.000000000,0.000000000,0.000000000
point-0000133,223.652869086,286.349649966,203.007616101,312.000000000,0.000000000,0.000000000
point-0000134,225.532144015,283.217525084,203.007616101,312.000000000,0.000000000,0.000000000
point-0000135,225.980852079,283.663927142,202.407616101,312.000000000,0.000000000,0.000000000
point-0000136,227.108417037,285.543202072,202.407616101,312.000000000,0.000000000,0.000000000
point-0000137,227.711516494,284.736754177,201.807616101,312.000000000,0.000000000,0.000000000
point-0000138,228.087371480,284.110329200,201.807616101,312.000000000,0.000000000,0.000000000
point-0000139,256.501890071,258.137733239,241.407616101,312.000000000,0.000000000,0.000000000
point-0000140,257.659106612,256.209039002,241.407616101,312.000000000,0.000000000,0.000000000
point-0000141,258.262205819,257.015486377,242.007616101,312.000000000,0.000000000,0.000000000
point-0000142,258.667712705,257.691331187,242.007616101,312.000000000,0.000000000,0.000000000
