point_id,time_s,X,Y,Z,A,C
point-0000044,20057.943279028994,1.086447129956241,279.75,431.7625914955423,1.5707963267948966,0.7829048358945835
point-0000045,20566.31729101209,9.558690172694696,279.75,431.65706605237597,1.5707963267948966,0.7629582158717748
point-0000046,21074.69106942132,18.02714565705182,279.75,431.38277872931116,1.5707963267948966,0.7430115958490228
point-0000047,21325.60581716791,22.204265735516174,279.75,431.182629550878,1.5707963267948966,0.7330382858377222
point-0000048,21576.523568333632,26.37917724262158,279.75,430.93988602007846,1.5707963267948966,0.723064975826205
point-0000049,22084.895804224296,34.829965473433646,279.75,430.32856413151796,1.5707963267948966,0.7031183558033915
point-0000050,22593.267028915474,43.2668810380039,279.75,429.54900891347324,1.5707963267948966,0.6831717357806322
point-0000051,23101.637014999786,51.686571380974414,279.75,428.6015305270408,1.5707963267948966,0.6632251157578111
point-0000052,23610.00553551817,60.08569080004716,279.75,427.48650593874595,1.5707963267948966,0.6432784957350591
point-0000053,24118.372364058087,68.46090177729212,279.75,426.2043787705403,1.5707963267948966,0.6233318757122436
point-0000054,24626.737274825777,76.8088763067727,279.75,424.75565912333093,1.5707963267948966,0.6033852556894567
point-0000055,25135.100042741757,85.12629721877508,279.75,423.14092337400837,1.5707963267948966,0.5834386356665938
point-0000056,25643.460443510303,93.40985949930277,279.75,421.3608139461778,1.5707963267948966,0.5634920156439298
point-0000057,26151.81825373213,101.65627160544614,279.75,419.4160390544715,1.5707963267948966,0.5435453956210095
point-0000058,26537.090335893754,107.8776633347372,279.75,417.8266643420186,1.5707963267948966,0.5283686553910286
point-0000059,26776.917746309256,111.7350806246638,279.75,416.77913000798065,1.5707963267948966,0.5188288958058085
point-0000060,27162.201315588878,117.91528321357708,279.75,415.0357477418727,1.5707963267948966,0.5036521555754545
point-0000061,27670.548418710867,126.03065034580584,279.75,412.60197403940145,1.5707963267948966,0.4837055355527137
point-0000062,28178.89195851234,134.0958622672233,279.75,410.00701961658706,1.5707963267948966,0.4637589155299402
point-0000063,28687.231717657873,142.10771430641634,279.75,407.251916897408,1.5707963267948966,0.44381229550707496
point-0000064,29195.567480200767,150.06302302136396,279.75,404.33776201802914,1.5707963267948966,0.4238656754843114
point-0000065,29703.89903167927,157.95862746621168,279.75,401.26571439061576,1.5707963267948966,0.403919055461506
point-0000066,30212.22615918186,165.79139044861756,279.75,398.0369962421402,1.5707963267948966,0.3839724354387635
point-0000067,30720.54865143989,173.55819977808488,279.75,394.65289212803674,1.5707963267948966,0.36402581541594276
point-0000068,31228.866298893478,181.2559695039434,279.75,391.11474842122004,1.5707963267948966,0.3440791953931715
point-0000069,31737.178893783675,188.88164114330397,279.75,387.4239727763352,1.5707963267948966,0.3241325753703199
point-0000070,31988.40488543818,192.61185657600913,279.75,385.52205320105674,1.5707963267948966,0.31415926535911665
point-0000071,32239.65689687145,196.32291366093875,279.75,383.5820809522661,1.5707963267948966,0.30418595534759485
point-0000072,32747.95610933802,203.79532995056167,279.75,379.590601462757,1.5707963267948966,0.2842393353247417
point-0000073,33256.249575128415,211.1866499502562,279.75,375.45107496847095,1.5707963267948966,0.2642927153020042
point-0000074,33764.537095147505,218.49393709953858,279.75,371.1651484100282,1.5707963267948966,0.24434609527920825
point-0000075,34272.81847249147,225.71428827073248,279.75,366.73452697044013,1.5707963267948966,0.22439947525636558
point-0000076,34781.093512523184,232.8448349240038,279.75,362.16097339668846,1.5707963267948966,0.2044528552336153
point-0000077,35289.3620229565,239.88274424876718,279.75,357.44630729830845,1.5707963267948966,0.18450623521079063
point-0000078,35797.62381391342,246.82522029050864,279.75,352.59240442358237,1.5707963267948966,0.16455961518799966
point-0000079,36305.87869800608,253.66950506330588,279.75,347.6011959131689,1.5707963267948966,0.1446129951652125
point-0000080,36814.126490402516,260.4128796470296,279.75,342.47466753183164,1.5707963267948966,0.12466637514243654
point-0000081,37199.597115267046,265.4483138675419,279.75,338.4848384282556,1.5707963267948966,0.10948963491240657
point-0000082,37440.02057174098,268.54167073096926,279.75,335.93775107433413,1.5707963267948966,0.09994987532719199
point-0000083,37825.519112619426,273.4769532567242,279.75,331.82395733906117,1.5707963267948966,0.08477313509687802
point-0000084,38333.74086460871,279.9016910332325,279.75,326.30401296015845,1.5707963267948966,0.06482651507405741
point-0000085,38841.95474164588,286.2150553192764,279.75,320.6572218895275,1.5707963267948966,0.04487989505122983
point-0000086,39350.16057367934,292.4145384237797,279.75,314.8858307380048,1.5707963267948966,0.024933275028499444
point-0000087,39858.35819363972,298.4976779639223,279.75,308.9921356854758,1.5707963267948966,0.0049866550056753625
point-0000088,40366.547437486595,304.46205784460136,279.75,302.97848156751024,1.5707963267948966,-0.014959965017101801
