source_point_id,time_s,X,Y,Z,A_rad,C_rad
point-0000067,50.472182475,270.215645640,252.102747080,-278.613358474,-1.570811018,0.108608442
point-0000068,51.396836118,280.521034923,252.027245821,-269.330862453,-1.570871764,0.074847382
point-0000069,52.386384834,291.148772912,252.002214650,-258.968813567,-1.570833733,0.038633699
point-0000070,53.438964351,302.000000000,252.000000000,-247.500000000,-1.570796327,0.000000000
point-0000071,53.538964351,302.000000000,255.000000000,-247.500000000,-1.570796327,0.000000000
point-0000072,54.588279676,291.220238146,255.001184741,-258.968907083,-1.570833733,0.038633699
point-0000073,55.574455528,280.663489004,255.023243276,-269.331179694,-1.570871764,0.074847382
point-0000074,56.495634419,270.428576104,255.094044608,-278.613955073,-1.570811018,0.108608442
point-0000075,57.351029107,260.597524000,255.240047813,-286.857838478,-1.570568336,0.139912724
point-0000076,58.140705578,251.236765561,255.484913243,-294.112061490,-1.570076391,0.168776060
point-0000077,58.865344612,242.399567661,255.848446417,-300.430262665,-1.569282503,0.195226036
point-0000078,59.525954426,234.130086141,256.346272987,-305.867085498,-1.568147010,0.219294665
point-0000079,60.123739653,226.465162877,256.989982418,-310.475523900,-1.566641466,0.241012077
point-0000080,60.655209300,219.497546536,257.781653369,-314.267499155,-1.564764001,0.260210467
point-0000081,61.119191002,213.290120948,258.724489161,-317.270282482,-1.562504812,0.276803567
point-0000082,61.535725018,207.629098408,259.840896955,-319.666965494,-1.559795976,0.291543202
point-0000083,61.905139062,202.552036728,261.124244349,-321.478451002,-1.556655217,0.304372134
point-0000084,62.228480708,198.092095956,262.565410927,-322.725718680,-1.553103858,0.315239112
point-0000085,62.507826227,194.278637972,264.153211308,-323.428612673,-1.549165955,0.324096670
point-0000086,62.746872622,191.138154686,265.874705890,-323.604783914,-1.544867554,0.330898983
point-0000087,62.952057239,188.694616899,267.715597367,-323.268770065,-1.540236105,0.335599832
point-0000088,63.134107324,186.970286548,269.660362388,-322.431168508,-1.535300052,0.338150551
point-0000089,63.310785483,185.905481125,271.709117244,-321.130320097,-1.530042409,0.338740170
point-0000090,63.498232447,185.312637228,273.885514929,-319.451775713,-1.524382255,0.337934268
point-0000091,63.703165944,185.205295663,276.169969042,-317.397697263,-1.518358871,0.335691585
point-0000092,63.931036811,185.595530440,278.542580115,-314.968378792,-1.512010510,0.331971549
point-0000093,64.186113176,186.494483757,280.982895897,-312.161934240,-1.505375111,0.326732465
point-0000094,64.471751981,187.912487344,283.469826972,-308.974131998,-1.498490305,0.319931385
point-0000095,64.790657058,189.858432198,285.981823245,-305.398411899,-1.491393405,0.311524966
point-0000096,65.145078737,192.339498334,288.496851127,-301.425722754,-1.484121539,0.301469116
point-0000097,65.536952619,195.361043149,290.992228304,-297.044453990,-1.476711844,0.289719108
point-0000098,65.963339282,198.823025998,293.478799338,-292.276026962,-1.469107183,0.276549999
point-0000099,66.420242469,202.625291536,295.966337219,-287.145135269,-1.461253820,0.262241370
point-0000100,66.908080398,206.771903729,298.429347590,-281.641863299,-1.453195530,0.246748994
point-0000101,67.427329643,211.265234109,300.841982052,-275.755130147,-1.444975880,0.230028406
point-0000102,67.978536537,216.106092889,303.177874945,-269.472517262,-1.436638857,0.212033650
point-0000103,68.562299480,221.293440651,305.410020380,-262.780412659,-1.428229059,0.192718092
point-0000104,69.179220130,226.823343667,307.511138626,-255.664341437,-1.419791779,0.172035967
point-0000105,69.829893970,232.688785491,309.453633805,-248.109011864,-1.411373337,0.149942161
point-0000106,70.514428544,238.870679662,311.213832534,-240.101634581,-1.403009126,0.126422109
point-0000107,71.226983877,245.241064585,312.820033692,-231.670815411,-1.394581069,0.101834093
point-0000108,71.965808465,251.754968563,314.261451017,-222.821506411,-1.386087207,0.076261413
point-0000109,72.731125655,258.402506732,315.509802016,-213.545909583,-1.377579337,0.049659812
point-0000110,73.523197203,265.171444814,316.537200888,-203.835820521,-1.369110576,0.021983097
point-0000111,74.342326382,272.046989467,317.316275268,-193.682556692,-1.360735986,-0.006817669
point-0000112,75.188813016,279.011132173,317.820348634,-183.077461633,-1.352512561,-0.036791909
point-0000113,76.062904117,286.041719264,318.024220747,-172.012326591,-1.344499341,-0.067988294
point-0000114,76.964780128,293.112227848,317.904449013,-160.479584534,-1.336757833,-0.100454660
point-0000115,77.891967216,300.150004358,317.469941872,-148.491758136,-1.329242074,-0.134051812
point-0000116,78.838755951,307.036028985,316.767009331,-136.090929331,-1.321765376,-0.168407427
point-0000117,79.804766749,313.742720967,315.779888014,-123.284264336,-1.314366264,-0.203535940
point-0000118,80.789870080,320.244314116,314.492288349,-110.077531106,-1.307093629,-0.239470707
point-0000119,81.793985679,326.513094471,312.890089836,-96.476384708,-1.299998884,-0.276249783
point-0000120,82.817061535,332.518908287,310.961647792,-82.486557748,-1.293136681,-0.313915760
point-0000121,83.859066833,338.229045336,308.697864180,-68.114049175,-1.286565690,-0.352515522
point-0000122,84.919953254,343.607579837,306.093125267,-53.365500041,-1.280349452,-0.392099836
point-0000123,85.999360087,348.610884013,303.150371754,-38.250641491,-1.274529275,-0.432691290
point-0000124,87.094175139,353.153377386,299.921244321,-22.803053017,-1.268831862,-0.473966007
point-0000125,88.204029271,357.195739119,296.412249182,-7.039300025,-1.263223989,-0.515890371
point-0000126,89.329196505,360.706508404,292.621850952,9.027985796,-1.257731742,-0.558502401
point-0000127,90.470115700,363.652824979,288.549796497,25.387060596,-1.252388832,-0.601853228
point-0000128,91.627251778,365.999020254,284.198732494,42.025284304,-1.247238667,-0.646003594
point-0000129,92.801071247,367.705907422,279.574745494,58.928597982,-1.242336028,-0.691023536
point-0000130,93.991963962,368.730198496,274.688757452,76.080235710,-1.237748999,-0.736990141
point-0000131,95.200133247,369.023774207,269.558975108,93.459118767,-1.233560879,-0.783984784
point-0000132,96.426734127,368.535446656,264.203656402,111.054737091,-1.229615581,-0.831942673
point-0000133,97.673195312,367.217753179,258.633074675,128.853811148,-1.225791053,-0.880836751
point-0000134,98.939990251,365.018959435,252.867310246,146.825855713,-1.222210359,-0.930789735
point-0000135,100.227829655,361.883310516,246.931696453,164.939538914,-1.218924014,-0.981876836
point-0000136,101.537092806,357.751278722,240.861945499,183.154167266,-1.216004316,-1.034174846
point-0000137,102.867639826,352.560324377,234.708572897,201.416696043,-1.213547193,-1.087755167
point-0000138,104.218696796,346.246997552,228.539112265,219.659078588,-1.211673270,-1.142675331
point-0000139,105.588704854,338.750406823,222.441938321,237.795590520,-1.210527821,-1.198969352
point-0000140,106.975208048,330.016956714,216.529291393,255.720585768,-1.210279180,-1.256636921
point-0000141,107.075108131,333.012635467,216.488425449,255.799722426,-1.210279180,-1.256636921
point-0000142,108.460812298,341.738653022,222.522539765,237.925559770,-1.210527821,-1.198969352
point-0000143,109.830099680,349.221522214,228.733616603,219.834333205,-1.211673270,-1.142675331
point-0000144,111.180603727,355.516644431,235.009884403,201.631348159,-1.213547193,-1.087755167
point-0000145,112.510825650,360.686345736,241.263865051,183.402326064,-1.216004316,-1.034174846
point-0000146,113.820010205,364.795093809,247.428824586,165.215698885,-1.218924014,-0.981876836
point-0000147,115.107989145,367.906115380,253.454477451,147.125280261,-1.222210359,-0.930789735
point-0000148,116.375147194,370.079410556,259.306011249,129.172105544,-1.225791053,-0.880836751
point-0000149,117.622192549,371.370965936,264.959014036,111.387901299,-1.229615581,-0.831942673
point-0000150,118.849600152,371.832727112,270.393974922,93.803331445,-1.233560879,-0.783984784
point-0000151,120.058753016,371.512163297,275.600642760,76.432400407,-1.237748999,-0.736990141
point-0000152,121.250774952,370.460394743,280.561112918,59.286156359,-1.242336028,-0.691023536
point-0000153,122.425859804,368.725484975,285.257651476,42.385916540,-1.247238667,-0.646003594
point-0000154,123.584391327,366.350623288,289.679761037,25.748641546,-1.252388832,-0.601853228
point-0000155,124.726815810,363.374963036,293.821344582,9.388696125,-1.257731742,-0.558502401
point-0000156,125.853578132,359.834184127,297.679605099,-6.681002371,-1.263223989,-0.515890371
point-0000157,126.965116556,355.761117499,301.254978760,-22.448637163,-1.268831862,-0.473966007
point-0000158,128.061716138,351.187237853,304.549122146,-37.901715789,-1.274529275,-0.432691290
point-0000159,129.143001898,346.151731188,307.555677894,-53.023539301,-1.280349452,-0.392099836
point-0000160,130.205800346,340.740152257,310.222621735,-67.779854754,-1.286565690,-0.352515522
point-0000161,131.249744075,334.996116082,312.547084068,-82.160817444,-1.293136681,-0.313915760
point-0000162,132.274784890,328.955521530,314.534794841,-96.159734362,-1.299998884,-0.276249783
point-0000163,133.280894988,322.651022285,316.194994444,-109.770574545,-1.307093629,-0.239470707
point-0000164,134.268014021,316.112869171,317.539161951,-122.987482818,-1.314366264,-0.203535940
point-0000165,135.236059588,309.368842770,318.581351334,-135.804744561,-1.321765376,-0.168407427
point-0000166,136.184911251,302.444828370,319.337832666,-148.216740500,-1.329242074,-0.134051812
point-0000167,137.114203173,295.368369344,319.824463779,-160.216457154,-1.336757833,-0.100454660
point-0000168,138.018179978,288.258409386,319.994875318,-171.761308555,-1.344499341,-0.067988294
point-0000169,138.894338874,281.187731983,319.839986283,-182.838482069,-1.352512561,-0.036791909
point-0000170,139.742860333,274.182905871,319.383283449,-193.455510069,-1.360735986,-0.006817669
point-0000171,140.563992845,267.266120256,318.650019591,-203.620577025,-1.369110576,0.021983097
point-0000172,141.358044137,260.455306030,317.667033757,-213.342355459,-1.377579337,0.049659812
point-0000173,142.125316775,253.765358448,316.461641944,-222.629484959,-1.386087207,0.076261413
point-0000174,142.866075791,247.208581005,315.061731703,-231.490173596,-1.394581069,0.101834093
point-0000175,143.580556956,240.794967574,313.495584670,-239.932418349,-1.403009126,0.126422109
point-0000176,144.267005577,234.569421959,311.774077484,-247.951248031,-1.411373337,0.149942161
point-0000177,144.919532259,228.659881395,309.868913380,-255.517665335,-1.419791779,0.172035967
point-0000178,145.538236778,223.085512688,307.803761873,-262.644410815,-1.428229059,0.192718092
point-0000179,146.123712484,217.853379257,305.606249461,-269.346770452,-1.436638857,0.212033650
point-0000180,146.676561290,212.967405615,303.303724750,-275.639229988,-1.444975880,0.230028406
point-0000181,147.197386016,208.428502104,300.923332179,-281.535434281,-1.453195530,0.246748994
point-0000182,147.686730800,204.235917579,298.491426588,-287.047801424,-1.461253820,0.262241370
point-0000183,148.145071547,200.387324446,296.033863561,-292.187438479,-1.469107183,0.276549999
point-0000184,148.572834615,196.878721256,293.576146589,-296.964478402,-1.476711844,0.289719108
point-0000185,148.965964186,193.810072209,291.108622397,-301.354086685,-1.484121539,0.301469116
