source_point_id,time_s,X,Y,Z,A_rad,C_rad
point-0000099,62.580837775,235.452637177,254.407421763,272.000000000,0.000000000,0.000000000
point-0000100,62.581819556,235.453041496,254.409007326,272.000000000,0.000000000,0.000000000
point-0000101,62.582801337,235.453458774,254.410589528,272.000000000,0.000000000,0.000000000
point-0000102,62.583783118,235.453888982,254.412168263,272.000000000,0.000000000,0.000000000
point-0000103,62.584764899,235.454332092,254.413743425,272.000000000,0.000000000,0.000000000
point-0000104,62.585746680,235.454788075,254.415314910,272.000000000,0.000000000,0.000000000
point-0000105,62.586728461,235.455256899,254.416882611,272.000000000,0.000000000,0.000000000
point-0000106,62.587710242,235.455738534,254.418446424,272.000000000,0.000000000,0.000000000
point-0000107,62.588692023,235.456232946,254.420006244,272.000000000,0.000000000,0.000000000
point-0000108,62.589673804,235.456740104,254.421561967,272.000000000,0.000000000,0.000000000
point-0000109,62.590655585,235.457259973,254.423113489,272.000000000,0.000000000,0.000000000
point-0000110,62.591637366,235.457792518,254.424660705,272.000000000,0.000000000,0.000000000
point-0000111,62.592619147,235.458337704,254.426203513,272.000000000,0.000000000,0.000000000
point-0000112,63.476029133,235.954572495,255.812408940,272.000000000,0.000000000,0.000000000
point-0000113,63.477010934,235.955130296,255.813947267,272.000000000,0.000000000,0.000000000
point-0000114,63.477992735,235.955700665,255.815480979,272.000000000,0.000000000,0.000000000
point-0000115,63.478974536,235.956283562,255.817009973,272.000000000,0.000000000,0.000000000
point-0000116,63.479956337,235.956878950,255.818534147,272.000000000,0.000000000,0.000000000
point-0000117,63.480938138,235.957486788,255.820053398,272.000000000,0.000000000,0.000000000
point-0000118,63.481919939,235.958107036,255.821567626,272.000000000,0.000000000,0.000000000
point-0000119,63.482901740,235.958739652,255.823076728,272.000000000,0.000000000,0.000000000
point-0000120,63.483883541,235.959384594,255.824580604,272.000000000,0.000000000,0.000000000
point-0000121,63.484865342,235.960041818,255.826079153,272.000000000,0.000000000,0.000000000
point-0000122,63.485847143,235.960711280,255.827572274,272.000000000,0.000000000,0.000000000
point-0000123,63.486828944,235.961392936,255.829059869,272.000000000,0.000000000,0.000000000
point-0000124,63.487810745,235.962086741,255.830541836,272.000000000,0.000000000,0.000000000
point-0000125,64.371186525,236.591786991,257.161377729,272.000000000,0.000000000,0.000000000
point-0000126,64.372168168,236.592492782,257.162853734,272.000000000,0.000000000,0.000000000
point-0000127,64.373149811,236.593210624,257.164323915,272.000000000,0.000000000,0.000000000
point-0000128,64.374131454,236.593940468,257.165788174,272.000000000,0.000000000,0.000000000
point-0000129,64.375113097,236.594682266,257.167246415,272.000000000,0.000000000,0.000000000
point-0000130,64.376094739,236.595435968,257.168698539,272.000000000,0.000000000,0.000000000
point-0000131,64.377076382,236.596201524,257.170144448,272.000000000,0.000000000,0.000000000
point-0000132,64.378058025,236.596978882,257.171584047,272.000000000,0.000000000,0.000000000
point-0000133,64.379039668,236.597767990,257.173017238,272.000000000,0.000000000,0.000000000
point-0000134,64.380021311,236.598568796,257.174443926,272.000000000,0.000000000,0.000000000
point-0000135,64.381002954,236.599381246,257.175864016,272.000000000,0.000000000,0.000000000
point-0000136,64.381984596,236.600205285,257.177277412,272.000000000,0.000000000,0.000000000
point-0000137,64.382966239,236.601040859,257.178684020,272.000000000,0.000000000,0.000000000
point-0000138,65.266091951,237.357926440,258.441040437,272.000000000,0.000000000,0.000000000
point-0000139,65.267073459,237.358773375,258.442439972,272.000000000,0.000000000,0.000000000
point-0000140,65.268054967,237.359631729,258.443832532,272.000000000,0.000000000,0.000000000
point-0000141,65.269036475,237.360501444,258.445218025,272.000000000,0.000000000,0.000000000
point-0000142,65.270017983,237.361382463,258.446596358,272.000000000,0.000000000,0.000000000
point-0000143,65.270999492,237.362274725,258.447967439,272.000000000,0.000000000,0.000000000
point-0000144,65.271981000,237.363178172,258.449331176,272.000000000,0.000000000,0.000000000
point-0000145,65.272962508,237.364092743,258.450687478,272.000000000,0.000000000,0.000000000
point-0000146,65.273944016,237.365018376,258.452036254,272.000000000,0.000000000,0.000000000
point-0000147,65.274925524,237.365955011,258.453377415,272.000000000,0.000000000,0.000000000
point-0000148,65.275907032,237.366902584,258.454710869,272.000000000,0.000000000,0.000000000
point-0000149,65.276888541,237.367861031,258.456036529,272.000000000,0.000000000,0.000000000
point-0000150,65.277870049,237.368830290,258.457354304,272.000000000,0.000000000,0.000000000
point-0000151,66.160993494,238.245773582,259.639462103,272.000000000,0.000000000,0.000000000
point-0000152,66.161975005,238.246753590,259.640771912,272.000000000,0.000000000,0.000000000
point-0000153,66.162956517,238.247744278,259.642073661,272.000000000,0.000000000,0.000000000
point-0000154,66.163938028,238.248745580,259.643367264,272.000000000,0.000000000,0.000000000
point-0000155,66.164919540,238.249757429,259.644652633,272.000000000,0.000000000,0.000000000
point-0000156,66.165901051,238.250779758,259.645929683,272.000000000,0.000000000,0.000000000
point-0000157,66.166882563,238.251812498,259.647198329,272.000000000,0.000000000,0.000000000
point-0000158,66.167864074,238.252855580,259.648458486,272.000000000,0.000000000,0.000000000
point-0000159,66.168845586,238.253908934,259.649710068,272.000000000,0.000000000,0.000000000
point-0000160,66.169827098,238.254972489,259.650952993,272.000000000,0.000000000,0.000000000
point-0000161,66.170808609,238.256046176,259.652187178,272.000000000,0.000000000,0.000000000
point-0000162,66.171790121,238.257129921,259.653412539,272.000000000,0.000000000,0.000000000
point-0000163,66.172771632,238.258223652,259.654628996,272.000000000,0.000000000,0.000000000
point-0000164,67.055877711,239.246766155,260.745090780,272.000000000,0.000000000,0.000000000
point-0000165,67.056859227,239.247869804,260.746298255,272.000000000,0.000000000,0.000000000
point-0000166,67.057840743,239.248983293,260.747496663,272.000000000,0.000000000,0.000000000
point-0000167,67.058822260,239.250106547,260.748685924,272.000000000,0.000000000,0.000000000
point-0000168,67.059803776,239.251239490,260.749865957,272.000000000,0.000000000,0.000000000
point-0000169,67.060785292,239.252382048,260.751036685,272.000000000,0.000000000,0.000000000
point-0000170,67.061766809,239.253534142,260.752198028,272.000000000,0.000000000,0.000000000
point-0000171,67.062748325,239.254695697,260.753349909,272.000000000,0.000000000,0.000000000
point-0000172,67.063729841,239.255866635,260.754492250,272.000000000,0.000000000,0.000000000
point-0000173,67.064711357,239.257046877,260.755624976,272.000000000,0.000000000,0.000000000
point-0000174,67.065692874,239.258236344,260.756748011,272.000000000,0.000000000,0.000000000
point-0000175,67.066674390,239.259434957,260.757861279,272.000000000,0.000000000,0.000000000
point-0000176,67.067655906,239.260642636,260.758964707,272.000000000,0.000000000,0.000000000
point-0000177,67.950751626,240.351273590,261.747294856,272.000000000,0.000000000,0.000000000
point-0000178,67.951733177,240.352490297,261.748388407,272.000000000,0.000000000,0.000000000
point-0000179,67.952714728,240.353715907,261.749471970,272.000000000,0.000000000,0.000000000
point-0000180,67.953696279,240.354950340,261.750545471,272.000000000,0.000000000,0.000000000
point-0000181,67.954677831,240.356193512,261.751608839,272.000000000,0.000000000,0.000000000
point-0000182,67.955659382,240.357445341,261.752662003,272.000000000,0.000000000,0.000000000
point-0000183,67.956640933,240.358705742,261.753704893,272.000000000,0.000000000,0.000000000
point-0000184,67.957622484,240.359974631,261.754737438,272.000000000,0.000000000,0.000000000
point-0000185,67.958604035,240.361251924,261.755759570,272.000000000,0.000000000,0.000000000
point-0000186,67.959585586,240.362537534,261.756771220,272.000000000,0.000000000,0.000000000
point-0000187,67.960567137,240.363831376,261.757772320,272.000000000,0.000000000,0.000000000
point-0000188,67.961548688,240.365133363,261.758762804,272.000000000,0.000000000,0.000000000
point-0000189,67.962530239,240.366443409,261.759742605,272.000000000,0.000000000,0.000000000
point-0000190,68.845645577,241.548705238,262.636455543,272.000000000,0.000000000,0.000000000
point-0000191,68.846627174,241.550023316,262.637424641,272.000000000,0.000000000,0.000000000
point-0000192,68.847608770,241.551349276,262.638382925,272.000000000,0.000000000,0.000000000
point-0000193,68.848590367,241.552683031,262.639330330,272.000000000,0.000000000,0.000000000
point-0000194,68.849571964,241.554024491,262.640266793,272.000000000,0.000000000,0.000000000
point-0000195,68.850553561,241.555373567,262.641192253,272.000000000,0.000000000,0.000000000
point-0000196,68.851535158,241.556730167,262.642106645,272.000000000,0.000000000,0.000000000
point-0000197,68.852516755,241.558094202,262.643009911,272.000000000,0.000000000,0.000000000
point-0000198,68.853498352,241.559465579,262.643901989,272.000000000,0.000000000,0.000000000
point-0000199,68.854479949,241.560844208,262.644782819,272.000000000,0.000000000,0.000000000
point-0000200,68.855461546,241.562229996,262.645652342,272.000000000,0.000000000,0.000000000
point-0000201,68.856443142,241.563622850,262.646510501,272.000000000,0.000000000,0.000000000
point-0000202,68.857424739,241.565022677,262.647357237,272.000000000,0.000000000,0.000000000
point-0000203,69.740538112,242.827510475,263.403983652,272.000000000,0.000000000,0.000000000
point-0000204,69.741519715,242.828917190,263.404818915,272.000000000,0.000000000,0.000000000
point-0000205,69.742501319,242.830330692,263.405642644,272.000000000,0.000000000,0.000000000
point-0000206,69.743482922,242.831750883,263.406454782,272.000000000,0.000000000,0.000000000
point-0000207,69.744464525,242.833177671,263.407255276,272.000000000,0.000000000,0.000000000
point-0000208,69.745446129,242.834610959,263.408044073,272.000000000,0.000000000,0.000000000
point-0000209,69.746427732,242.836050651,263.408821119,272.000000000,0.000000000,0.000000000
point-0000210,69.747409335,242.837496652,263.409586362,272.000000000,0.000000000,0.000000000
point-0000211,69.748390938,242.838948863,263.410339751,272.000000000,0.000000000,0.000000000
point-0000212,69.749372542,242.840407189,263.411081236,272.000000000,0.000000000,0.000000000
point-0000213,69.750354145,242.841871531,263.411810767,272.000000000,0.000000000,0.000000000
point-0000214,69.751335748,242.843341792,263.412528296,272.000000000,0.000000000,0.000000000
point-0000215,69.752317352,242.844817873,263.413233774,272.000000000,0.000000000,0.000000000
point-0000216,70.635370372,244.175288958,264.042447228,272.000000000,0.000000000,0.000000000
point-0000217,70.636351984,244.176770774,264.043140614,272.000000000,0.000000000,0.000000000
point-0000218,70.637333596,244.178258211,264.043821855,272.000000000,0.000000000,0.000000000
point-0000219,70.638315208,244.179751172,264.044490907,272.000000000,0.000000000,0.000000000
point-0000220,70.639296820,244.181249556,264.045147723,272.000000000,0.000000000,0.000000000
point-0000221,70.640278432,244.182753262,264.045792261,272.000000000,0.000000000,0.000000000
point-0000222,70.641260044,244.184262190,264.046424477,272.000000000,0.000000000,0.000000000
point-0000223,70.642241656,244.185776239,264.047044329,272.000000000,0.000000000,0.000000000
point-0000224,70.643223268,244.187295308,264.047651775,272.000000000,0.000000000,0.000000000
point-0000225,70.644204880,244.188819295,264.048246774,272.000000000,0.000000000,0.000000000
point-0000226,70.645186492,244.190348099,264.048829288,272.000000000,0.000000000,0.000000000
point-0000227,70.646168104,244.191881616,264.049399276,272.000000000,0.000000000,0.000000000
point-0000228,70.647149716,244.193419744,264.049956701,272.000000000,0.000000000,0.000000000
point-0000229,71.530201007,245.579148644,264.545748807,272.000000000,0.000000000,0.000000000
point-0000230,71.531182661,245.580691348,264.546293655,272.000000000,0.000000000,0.000000000
point-0000231,71.532164316,245.582238458,264.546825864,272.000000000,0.000000000,0.000000000
point-0000232,71.533145971,245.583789869,264.547345400,272.000000000,0.000000000,0.000000000
point-0000233,71.534127626,245.585345478,264.547852228,272.000000000,0.000000000,0.000000000
point-0000234,71.535109281,245.586905182,264.548346313,272.000000000,0.000000000,0.000000000
point-0000235,71.536090935,245.588468875,264.548827622,272.000000000,0.000000000,0.000000000
point-0000236,71.537072590,245.590036453,264.549296124,272.000000000,0.000000000,0.000000000
point-0000237,71.538054245,245.591607811,264.549751787,272.000000000,0.000000000,0.000000000
point-0000238,71.539035900,245.593182844,264.550194580,272.000000000,0.000000000,0.000000000
